text,label
just like our other amazon white noise skill this one has stopped working even when i try launching through the app,Stopped_working
just like so many of the reviews worked perfectly fine for the past two years i have been using it then just recently it just stopped working literally did everything all over again in order to reconnectenablerelink and still fckn nothing like seriously,Stopped_working
just like the other comments it worked for a couple days then it stopped working suggestions getting fed up,Stopped_working
just like the reviews before me the st plug just stopped working after several months erased reloaded etcetcetc off to the trash can it goes,Stopped_working
just magically stopped working no flash news in the mormings anymore,Stopped_working
just out of the blue hue stopped working all is connectedbut alexa says not connectedhave used this device for several years my neighbors and mine quit working,Stopped_working
just quit reinstalled restarted asked nicely screamed and nothing skillapp just stopped working,Stopped_working
just randomly stopped working today and wont reconnect,Stopped_working
just stopped after this silly update what good is the update if its gona stop working altogether,Stopped_working
just stopped playing 0613 have no idea why,Stopped_working
just stopped working not sure why this is still a skill its broken,Stopped_working
just stopped working a few hours ago now it won let me link the account,Stopped_working
just stopped working alexa can no longer interact with thermostats reinstall did not help have four of these total waste,Stopped_working
just stopped working all of a sudden tried disabling and reenabling but still not working,Stopped_working
just stopped working been playing with this for hours cant figure out if sixus or alexa real pain in the a,Stopped_working
just stopped working cannot get them to communicate with echo can work them from the app cannot rename or del,Stopped_working
just stopped working cant relink,Stopped_working
just stopped working dont know why times like this i hate technology,Stopped_working
just stopped working ended up needing an update did the update and worked for a few days now just says not detected works with c by ge not with alexa trash and useless fix it,Stopped_working
just stopped working for no reasonk,Stopped_working
just stopped working grrr,Stopped_working
just stopped working no customer care to help waste of money,Stopped_working
just stopped working nothing i do will help frustrated,Stopped_working
just stopped working on echo spot the other day still works on alexa speaker,Stopped_working
just stopped working on ios out nowhere and won reinstall ios don wast your money money,Stopped_working
just stopped working one day,Stopped_working
just stopped working one day amazon refuses to help only lasted four months glad i only paid 1 for it,Stopped_working
just stopped working one day i have alexa devices all over my home and it worked well until right after memorial day cannot set back up,Stopped_working
just stopped working out of nowhere,Stopped_working
just stopped working out of the blue alexa says skill not linked app shows skill as linked wtf,Stopped_working
just stopped working out of the blue today,Stopped_working
just stopped working out of the bluealexa says skill not linkedapp shows skill as linked wtf,Stopped_working
just stopped working over night,Stopped_working
just stopped working over night cant link account please fix otherwise great skill,Stopped_working
just stopped working recently what happened,Stopped_working
just stopped working so annoying fix this problem,Stopped_working
just stopped working this evening unbelievable fix it,Stopped_working
just stopped working today and cannot link the app to the skill anymore,Stopped_working
just stopped working today for no reason andwont connect back now tried three times with different internets,Stopped_working
just stopped working two plugs that worked before just stopped responding or showing up in the alexa app have reset and reinstalled everything no issues with internet five vs two point four network,Stopped_working
just stopped working useless if the problem can not be fixed,Stopped_working
just stopped working with alexa,Stopped_working
just stopped working with alexa cant repair,Stopped_working
just stopped working with alexa today was awesome before that please fix,Stopped_working
only buy namebrand products not this,other
only functions if you have the platinum package,other
only gives weather volume very low too,other
only gives web searches,other
only has four stories and they dont change or update them,other
only helpful if you are taking care of poppy there does not seem to be a way to add your own child,other
only one fart sound but a good comment follows the fart,other
only power and volume work,other
only turns off tv doesn turn on doesn switch inputs doesn change volume,other
only turns off tv doesnt turn on doesnt switch inputs doesnt change volume,other
only turns off tv wont change volume or channels or oppen tv apps good start i suppose but needs some updates,other
only turns tv off and on no volume control,other
only two options,other
only two stories i will not bother to enable let us know when you do more,other
only twoisions to make we finished the story in five mi,other
only ukus please add de,other
only use if you want to ruin christmas,other
only volume command works,other
only will play current episodes no catalogue or search feature,other
only works for tv please add scene support to make this actually useful,other
only works on spotify premium,other
only works with hopper needs joey support,other
only works with spotify if you have spotify premium,other
ooking products coming soon has been coming soon for at least three years now my wife and i cook a lot and it would be nice to preheat the oven or change the setting with voice control,other
our family of four uses the cozi app regularly add the calendar please,other
para cuando tendremos esta skill en idioma espanol y en amazones,other
para cuando tendremos esta skill en idioma espaol y en amazones,other
para el salvador no funciona ayuda por favor ayuda,other
para santigo de chile no funciona asi que es un asco esta skin,other
people do not buy bose i have so many problems with connecting all the time once you switch to sonos all your problems will go away,other
perdi harto rato pero ya me rendi no funciona,other
pesima simplemente no funciona,other
pesimo no funciona en espanol,other
pesimo no funciona en espaol,other
pesimo no funciona por situacion geografica,other
pesimo nunca funciona con dezzer,other
plays ongs from the mormon tabernacle choir on my spotify instead of this stream,other
plays songs from the mormon tabernacle choir on my spotify instead of this stream,other
please add,other
please add a on and off option,other
please add a place to write names and tasks in every time i tried to add susan it adds suzanne when i tried to add kristine it adds kristen im speaking clearly even tried sitting right at the device and it wont delete kristen and suzanne from my list of people also never got to a point where i could even add a task these things should be editable for heavens sake i have disbled and readded the task trying to get it to work properly let us type in our people and tasks,other
please add a shuffle play all option,other
please add ability to indicate length of time or a schedule,other
please add apple music back,other
please add better commands,other
please add calendar and list is not working well please fix cozi is the best,other
please add calendar feature,other
please add calendar integration,other
please add camera integration as this app otherwise is useless,other
please add complete control over the lamp include all features,other
please add cozi calendar,other
please add cozi calendar to the options for echo calendar,other
please add directv now compatibility,other
please add hulu support for show5,other
please add in video functionality,other
please add indian rupee,other
please add loop capability,other
please add more functions like the phone app does for example let alexa make a sound when someone rings the doorbell be able to talk to the person etc only one function which is show front door disappointed one star,other
please add more hindi rhymes,other
please add more oils yo yiur list only eleven oils available for reference,other
please add nasb narration option,other
please add philadelphia school district,other
please add philippine pesos,other
please add playlist capability please,other
please add read access to the calendar,other
please add remote turn on via app,other
please add specific room cleaning with alexa like lexa ask roborock to clean the family room,other
please add st tv thanks,other
please add support and comparability for n79,other
please add support for alexa in india missing the home automation without it,other
please add support for merkury cameras,other
please add support for n79,other
please add support for other devices not just tv at least basic lamp on lamp off please,other
please add support for the n79,other
please add support for the n79 model thanks,other
please add support for the p1 st plug i was excited took see this skill but it is only for the p2 nightlight plug useless,other
please add support for two thousand and nineteen vehicles,other
please add support of chinese server,other
please add the ability to play a specific sleep cast or specific meditation,other
please add the ability to turn off the thermostat,other
please add the calendar to alexas skills my life is on it,other
please add the command to run all zones for a desired number of minutes,other
please add the m80 pro,other
please add this for all users my dhter loves this movie,other
please add this skill to india,other
please add v5s plus vacuum pleeeeease,other
please add video for alexa,other
please add video integration,other
please add video skill is useless without it,other
please add wrctv aka nbc4 washington i would like to access this from my echo show,other
please add youtube,other
please add youtube misic,other
please bring alex back,other
please change it back,other
please change this to be one number per second i would like to use this to keep count when doing boring exercises and it is too fast it even nicer if i could select the rate,other
please do not buy,other
please fix spotify,other
please fix the volume,other
please germany support,other
please i need support for broadlink tc2 switch,other
please integrate the xiaomi mi robot cleaning,other
please let me preheat my oven this is worthless to me for now i will be happy to update to five stars if you add oven support,other
please make it clear that this app is usa specific to one of your states and not the country of mexico thank you,other
please place the bible in thia add,other
please please add calendar,other
please please add cozi calender,other
please please add more features to echo spot please add this to spot,other
please raise the volume,other
please return to its previous sound and settings i need this to sleep please,other
please support in india region,other
please update to support route,other
please upgrade this to be able to add food,other
pls add from andrew well pablo cohelo thanks,other
pls add from andrew wellpablo cohelothanks,other
plug,other
plz add on kids echo dot plz,other
pointless add on thought it would replace alexas voice however it does not,other
pointless without support for live video and communucation through echo show,other
pointless without this support one star is too much,other
pon musica en spotify,other
poor animation and poorly recorded audio of someones kid,other
poor implementation confusing for kids,other
poor instructions zero stars,other
poor skill support audible is worse,other
poor voice recog when you add words it doesnt pronounce them correctly very poor app needs tons of work i would remove the app entirely until someone does a better job with it,other
poorly executed app takes five min to add one point,other
por condiciones geograficas no me deja aadirlo no entiendomal mal mal,other
por desgracis la skill no se encientra disponible para bolivia aun,other
por dos meses lo estuve usando perfectamente pero desde hace un par de dias no quiere atender la solicitud,other
por fabor corrija isso fui trocar a senha do wifi hoje e simplismente a positivo nao quer mais funcionar,other
por favor activar para peru,other
por favor habilitar para latinoamrica,other
por favor hagan algo,other
por mas que se intenta vincular con la app no lo hace deberian de revisar bien la conectividad,other
por qu tiene restriccin de uso en mxico vuelven inservible la tecnologa,other
por que esta restringido antes funcionaba bien arreglenlo,other
por que existe limitaciones geograficas para conexin con las tv en ecuador deben buscar mejorar su cobertura,other
por que existe limitaciones geograficas para conexion con las tv en ecuador deben buscar mejorar su cobertura,other
por que la mencionada restriccionmal,other
por que la restriccion queepcion,other
por que no esta habilitado para chile,other
por que tiene restriccion de uso en mexico vuelven inservible la tecnologia,other
por restriccin geogrfica no puedo usar spotify que debo hacer,other
por restricciones de la region,other
por restricciones de ubicacin no se puede descargar skills en chile,other
por restricciones de ubicacion no se puede descargar skills en chile,other
por restricciones geograficas,other
por restricciones geograficas no deben limitar spotify,other
por restricciones geograficas no funciona,other
por restricciones geogrficas no funciona,other
porq no me deja usar spotify dice que no esta disponible para mi area geografica,other
porque esta con restriccion geografica spotify en chile si antes funcionaba bien,other
praying for our country,other
pretty annoying might deter stupid crooks,other
pretty lame,other
pretty much that,other
pretty much useless until the skill is refined no support for spotify which is a joke and grouping rooms is just as lhable just another clunky alexa skill,other
pretty much what everybody else said,other
pretty poor performance tried many timesfollowing various instructions,other
pretty stooopid,other
pretty wonky,other
preys on kids and trys to get them to pay for in app purchaes,other
product doesn change in different modes and modes that do anything just send shocking irritating pulses never buy,other
product doesnt change in different modes and modes that do anything just send shocking irritating pulses never buy,other
promising but at the moment it is too inconsistent to use almost every multiword item you try to add gets added asarate items eg alexa ask my chef to put corn dogs on the shopping list result is two items on your shopping list corn and dogs the mobile app has its own issues with adding items adds items different than what you clicked on so overall there is just a big problem with setting up your pantry contents,other
prosonvenientresponsivecontrol volume and sourceconsturn on tv by itselfcant turn on tv when commanded,other
provide incorrect information,other
provides very litte valuable information,other
providesno control only good for search,other
pueden liberarla para poder usarla en argentina estamos en two thousand and twenty dejense de estupies con las restricciones,other
pueden liberarla para poder usarla en argentina estamos en two thousand and twenty djense de estupies con las restricciones,other
purchased this and it hasn actually worked yet support hasn answered at all,other
pure garbage,other
pure garbage they even go through the trouble to insert snippets in the preview of stories they don cover in the contentof their stories,other
pure garbage they even go through the trouble to insert snippets in the preview of stories they dont cover in the contentof their stories,other
put a on and off function,other
puts me to sleep then i wake when it turns off,other
que lastima que no funciona en costa rica,other
quienes tienen a su cargo deezer deberan revisar las observaciones no funciona ningun play list tampoco funciona la reproduccin de mis favoritos serian tan amables de revisar y corregir estos errores por favor,other
quienes tienen a su cargo deezer deberan revisar las observaciones no funciona ningun play list tampoco funciona la reproduccin de mis favoritosserian tan amables de revisar y corregir estos errores por favor,other
quienes tienen a su cargo deezer deberian revisar las observaciones no funciona ningun play list tampoco funciona la reproduccion de mis favoritosserian tan amables de revisar y corregir estos errores por favor,other
quisiera saber por que no funciona en repblica dominicana,other
quisiera saber por que no funciona en republica dominicana,other
raise or lower temp thats it somebody add more to this skill,other
rarely works and doesn add much of anything don bother,other
rarely works and doesnt add much of anything dont bother,other
reads way to fast and will not repeat them,other
really ask roomba to start cleaning brilliant why go backwards folks really dumb why would you make it more difficult,other
really it should tell you up front before we het our kids excited about it,other
really need show to be supported,other
really no point to this just says door knob after you tell it that you farted this caused me to fart on the show and now it has a stain,other
really should add help to instructions nothing seems to work,other
really the hunter biden story wasnt worthy of reportinggtfooh,other
reestriccin por rea geografica no sirve,other
reestriccion por area geografica no sirve,other
removed,other
repeats same stories everyday,other
repeats same stories friday saturdaysunday,other
repeats the same story,other
reports concerning audio volume are true,other
requires specific wording and order too difficult to use,other
responds ring does not support that,other
ring already has show integration showing live video skybell needs to catch up,other
ring doesnt support that tried everything to get it to work,other
ring doorbell does not automatically pop up on echo show if someone ring doorbell,other
rinnai has been drinking around with this for years with promises of it actually working buy a noritz tankless it learns your usage and rarely needs to be activated manually,other
robotic coin with no details on stories,other
routines come on i use alexa to double check all my lights are off doors locked etc be part of the team here you must add support for routines,other
rova trys to open dog information quite useless,other
run drom this product buy kasa,other
rushes through the strings too fast have to open app to start over cumbersome,other
sad it didnt work,other
sad that this product is only available in europe latin america also has the right to enjoy this product,other
sad to report this plug does not work with appliances i have tried everything possible,other
said it cant find skill after trying twice to add skill,other
said it would start in a few seconds nothing,other
same as all the rest do not buy,other
same as everyone else save the headache and dont buy this product,other
same here accounts was linked and then not even though it said it was had to disable and re add,other
same issue as robert browning no option to create new account,other
same issue i o t platform fix fast,other
same issues alexa integration should be better there is an option to add it to your routine but then you have to listen to a very long intro and i don like the confirmation to set an alarm,other
same issues alexa integration should be better there is an option to add it to your routine but then you have to listen to a very long intro and i dont like the confirmation to set an alarm,other
same movies over and over,other
same problem as everyone else garbage,other
same stories over and over and over,other
same story everyday,other
same volume way too loud,other
save yourself the headache dont bother,other
saying open youtube will be hijacked by this app have to say open youtube on fire tv,other
says command successful when i asked to start it however does not start,other
says does not support ring,other
says it has started cleaning but never does,other
says it will start cleaning but never does useless,other
says its linked to my spotify i say lexa play spotify and she says ok playing spotify and nothing plays,other
says my account is closed called support and they say they know there is a problem but dont know how or when it will be fixed,other
school doesnt support,other
se escuchaba por algun tiempo mi timbre en todas mis alexas y ahora no funciona,other
se paga y no funciona,other
se supone que funciona por posicin geogrfica absurdo al principio dejaba configurar elgo no funciona en la skill no sirve,other
se supone que funciona por posicion geografica absurdo al principio dejaba configurar elgo no funciona en la skill no sirve,other
se vincul me confirma vinculada pero al conando por voz me dice que no lo est,other
se vinculo me confirma vinculada pero al conando por voz me dice que no lo esta,other
search engine lacking wish it worked,other
search is gone saved recipes get lost very hard to navigate has gone from good to lousy,other
search search and search some more,other
search turns the entire screen so dark it is useless sad because it seems quick,other
seeiously we need video,other
seems like it is all older movies,other
sensationalism takes information and extrapolates and makes it seem like it will change the world 3x a day,other
series5 there is no add or enable alexa in settings or anywhere else bummer,other
seriouslyonly four stories so lame,other
several of the speakers should be removed because of awful things that they have done recently and in years past please revisit your list of inspirational speakers,other
shake it up add more questions and don make it so easy,other
shake it up add more questions and dont make it so easy,other
shane what this country has come to socialism only benefits the rich venezuela case on point,other
shapeless nissan plug on first try,other
shaqs voice appeared while setting up my purchase and then never appeared again,other
she just keeps saying kitties are pretty and so are their purrs,other
she speaks too fast,other
shoukd have stayed with tunein when it worked,other
should be able to add multiple destinations and name them accordingly,other
should be expanded to work with all vehicles at least remote start,other
should be listed as opinion which is generous its basically made up information,other
should be removed,other
should beable to set my doorbel to away but when i say lexa arm ring she says ing doesnt support that,other
should have the option of no star,other
should not appear when i search for jewish apps needs to be moved to christian sectio,other
should support two thousand and eighteen grand cherokee,other
show support please,other
shows no data would be very easy for creator to add the simple chart they have in the emporia app makes this useless,other
shows the video and starts buffering forever,other
si bien puedes comprar el plug no funciona,other
si funciona pero dice nombres predeterminados,other
si tengo cuenta en mi regin no entie do por que hay restricciones,other
si tienes lexa en espaol no funciona,other
simplemente no funciona,other
simplemente no funciona en espanol,other
simplemente no funciona en espaol,other
since almost no digital doorbell and very few mechanical chimes will work with skybell hd this app needs to also sound a chime when someone presses the doorbell also if the snapshot is actually working where does it go,other
since the last alex upgrade the skill no longer works for me,other
since this app only tracks in increments of 100 if you have three hundred and forty calories to add it will force you to add four hundred this would actually be a useful app if you could add the actual calories you consumed and also accurately deduct for exercise,other
since this stupid update that made me disable and renable the skill this app keeps saying my information is incorrect when i know it is right,other
since this website has the search menu at the top of the amazon website on the webpage saying suggestions so people can tell what amazon should fix its website on other pages they show the right pages they show what you want to search on people scroll the page and they see doubles and triples of the item the prices change on that item and different items that should not be on that webpage and the webpage just shows small of items the webpage should show many items like up to one hundred or five hundred or one thousand so you do not go on webpage to another webpage on most items show more pictures and videos of that item on the item webpage,other
six point nine nine thats whats up only if you buy premium,other
skill doesn work don bother,other
skill doesnt work dont bother,other
skill doesnt work same stories,other
skill doesnt work used to wont buy carrier again,other
skill forces me to now say please and use a very specific sentence structure to work did not used to be this way could just say start roomba i didnt buy a robot butler to make it force me to use manners,other
skill forces me to now say please and use a very specific sentence structure to work did not used to be this way could just say tart roomba i didn buy a robot butler to make it force me to use manners,other
skill is geographically restricted outside us so for those who want to buy their product outside us please think about it i will return mine,other
skill just repeats the same old stories starting with kaepernick never changes,other
slight quotes from the first movie none from the second or the comics,other
slower would be better she speaks to fast,other
so all i can do on my heand new tv is turn the volume up or down why bother,other
so close just makenit easier if there is one robot in home why ask me whah robot,other
so far she just ignores me when i try and start the skill,other
so far that is the only one that messes up watch the youtube vided about it hilarious,other
so helpful with putting kids to bed,other
so i got 50 tcl roku tv and supposedly it does not support that when i tell her to turn the volume to any nu number,other
so i need to buy another piece of equiptment called st bridge wtf,other
so it happily linked to my uconnect account but doesn support anything but a two thousand and eighteen jeep grand cherokee you would think someone would write a better app than that garbage,other
so much for us that use bilingual settings no more woko,other
so much garbage,other
so nothing on sj at all but the jokes are pretty darn lame i keep doing it to see if any even give me a smirk none do,other
so sad,other
so very sad,other
so when will this actually start to work,other
so why is this good no audible or spotify support weird,other
sofrom sideloading the alexa app and not having any support for anything this sucksthere isnt much happening in south africa but you could drop support for services we already have like spotify maps etc,other
solo abre en dos estaciones,other
solo funciona para encender un dispositivo no funciona para apagar o desactivar ni tampoco permite la administracin de escenas o de automatizaciones,other
solo funciona para encender un dispositivo no funciona para apagar o desactivar ni tampoco permite la administracion de escenas o de automatizaciones,other
some items will not add when selected from thr list,other
some of the stories have no stories at all just a bunch of kids shouting non,other
some ridiculous riddles goes way too fast don recommend,other
some ridiculous riddles goes way too fast dont recommend,other
someone else wrote that there are fiftyfour stories im shocked we get the same four stories over and over rock star minnie a monster inc story a lion king story and a cinderella story thats it i would love if we could actually access the others,other
someone else wrote that there are fiftyfour stories im shocked we get the same four stories over and over rock star minnie a monsters inc story a lion king story and a cinderella story thats it i would love if we could actually access the others,other
sony please add support for my xbr55x930d tv it is more than capable of connecting with alexa,other
soon as you start playing it says the zombies have won,other
sorry won even start tried disablere enable etc,other
sorry wont even start tried disablere enable etc,other
sounds like a white noise machine with the volume raised and lowered nothing like windy trees,other
soy de santo domingo y no me permite enlazar por mi ubicacion geografica,other
speaks to fast,other
speaks too fast in sentences,other
spotify apps for desktop web and mobile all support volume normalization it is the only acceptable way to listen without having to adjust the volume between every songthe lack of ux care on both amazons and spotifys parts is frankly quite stunning,other
spotify dont put your eggs in joe rogans basket,other
spotify dont work,other
spotify is no longer working,other
spotify no esta trabado no se escucha en la alexa arreglen esto por favor,other
spotify no funciona wn per alexa indoca qiw es por razones geograficas,other
start over,other
start working,other
started off with a story about floating coffins great just what kids needs to go to sleep,other
starts but theres nothing but silence,other
starts out relating the histery samint to womens unequality,other
starts right off the bat with an advertizement trying to sell you something i turned it off after the first use,other
starts up by itself invasive and unwanted,other
stay away from wyzek products and no support,other
story was ok but how is my kid supposed to go to sleep with so much yelling in the story,other
straight up garbage,other
studio light doesnt support that,other
stupid app comes with adware return and buy different product,other
stupid stories,other
stupid waste of money he only says a few things i was under impression that one could change her voice to his,other
subparbe when they add some more options it will be worth it but right now it is not that good,other
sucks cause this would have been helpful,other
sucks come up with some better apps my phone has better apps,other
sucks do not buy,other
sucks does support the caribbean,other
sucks dont buy it,other
sucks no way to add cozi shared family calendar useless,other
super sad,other
support america,other
support is non existent sending auto generated emails telling me to do everything ive already done when it does work its also pretty bare bones,other
support is terr,other
support needs a lot of work,other
support the v6431bn,other
support was no help but there clearly a problem experienced by many users,other
supports isis and globalism,other
supports only a few useless things,other
switches to an old account frequently have to disable and add current account very frustrating,other
taking this off tb ameritrade add just about screams at me,other
telling alexa to play white noseopen white noise almost never results in this skill launching it either triggers a search for a movie or a search of spotify,other
temp scale reads accurate but when you try to add a routine the temperature scale still registers for an air conditioner not a water heater it only goes up to ninety degrees as it would for hvac instead of up to one hundred and fifty as it is supposed to for a water heater when you try to add a routine,other
temperature unit measurement is only in fahrenheit i am in europe we need it in celcius setting need to have option for this unit measurement change,other
tengo problemas con la applicasion por favor de arreglar esto,other
terrible change my spotify skill no longer works,other
thanks for your hard work ruining our country,other
that is it nothing more so sad,other
that netsuite add made me disable this skill i wont be isingvit again,other
thats pretty lazy,other
the 80s had tons of great moviesapparently this game has only heard of top gun the goonies and the christmas story,other
the announcement i received played at what seemed like the loudest setting i tried to lower the volume but the next reminder was at the original loud setting,other
the app is called eufy security please update,other
the app is called uyast not t life i haven used it yet so this review is for the incorrect information,other
the app is dead no support,other
the app is so amazing please add it to your line up thank you,other
the audio quality is poor the speaker speaks too fast,other
the chain that attaches ring tarnishes would not buy again,other
the concept was cool but doesn really work like the way it was advertised,other
the content of these stories are sooooo much longer than it needs to be this takes away from the humor of the story which were interesting enough,other
the demo worked good but the first story got hung up and kept repeating itself,other
the echo won isten to anything after this starts playing,other
the echo wont isten to anything after this starts playing,other
the enable button never comes up only the settings comes up so there is no way to sync with alexa per your instructions i followed them exactly and the only button that comes up is setting,other
the entire skill is just one big add,other
the fact that it doesn support bose soundlink integration ruins the experience as a whole for me,other
the fact that it doesnt support bose soundlink integration ruins the experience as a whole for me,other
the fact that the app keeps requesting me to support the app when i want to go to sleep is very obtrusive,other
the first story was called the swamp of sorrows seriously this needs alot of work before you put it out as a product for kids,other
the headline says it all the app should support all alarm modes,other
the idea is great especially if you are studying for your asa but there are only three questions so it is pretty much useless please add more,other
the ihome plug system is down only works via home network wifi zero support outside of bankers hours guess they don support their service or product,other
the ihome plug system is down only works via home network wifi zero support outside of bankers hours guess they dont support their service or product,other
the information is constantly skipping,other
the instructions are bull there is no option to add an nvidia account on my shield,other
the integration no longer works,other
the latest information is from la the skill should be removed,other
the lists are great but it need access to add calendar events sure,other
the long adds ruined this great skill,other
the main tv i use has a joey on it with no joey support this is useless,other
the news is fine but the volume is too low,other
the only feature i truly care about is the ability to see my recipes please please please add this functionality,other
the only one item we got was cualiflower,other
the only option is meditation i have asked for power down and it starts down the meditation path tried disabling the skill since i have had it a while and enabling it again no change,other
the problem is with vizio i will never buy another tv from them again,other
the qa have one of the most basic questions in pokemonthey should add a option to edit the qiuz,other
the questions and clues do not add up does not work,other
the rankings are now garbage,other
the report is more than a year old dumb when you live in the snow country,other
the results that come up from a search are not even remotely close to what i asked for,other
the ring doorbell has many issues my alexa works well with everything else save your money and buy a different doorbell,other
the site should like all models that will not support a new app to add alexa to my bravia or list the models that will not ever work,other
the site should like all models that will not support a new app to add alexa to my braviaor list the models that will not ever work,other
the skill cant even play a white noise dont bother,other
the skill keep asking me to add a robot in the irobot app when i already have a robot in my app,other
the skill never starts using any of the phrases she says im baving trouble doing that or did you mena alarm com useless,other
the skill only works a few commands such as turn on and off tv get up and down of volume hopefull this skill will be update soon to expand its applications,other
the skill was good but they removed the ability to bypass open zones so it is basically worthless now,other
the solar attachment for the doorbell does not really add much battery life,other
the sound is extreamly low i have to sit right next to my echo or turn the volume all the way up frustrating,other
ok it fun game but about 13 of the time alexa doesn understand what i am saying i kept answering malificent for one of the answers it was the correct answer and alexa kept hearing lephant oh well il still play but needs more testing from the developers,Does_not_Understand
ok its fun game but about 13 of the time alexa doesnt understand what i am saying i kept answering malificent for one of the answers it was the correct answer and alexa kept hearing elephant oh well ill still play but needs more testing from the developers,Does_not_Understand
played with alexa very fun game she didn recognize some of my answers yet they were correct then she wouldn go back to it saying yikes i am slow today so i wasn able to play it again,Does_not_Understand
played with alexa very fun game she didnt recognize some of my answers yet they were correct then she wouldnt go back to it saying yikes i am slow today so i wasnt able to play it again,Does_not_Understand
sadly the app doesn recognize correct answers or fails to understand at all causing correct answers to beked incorrectly recently it has begun to stop mid gamequestion and starts again several questions later so flipping frustrated,Does_not_Understand
sadly the app doesnt recognize correct answers or fails to understand at all causing correct answers to beked incorrectly recently it has begun to stop mid gamequestion and starts again several questions later so flipping frustrated,Does_not_Understand
seems like the game cannot understand me in the car in the kitchen in the den i will answer correctly and get zonked will answer wrong and get credit or might answer correctly and get credit has nothing to do with knowing the answer has to do with how the game hears me some days the question will repeat over and over until i turn alexa off so many bugs,Does_not_Understand
seems like the game cannot understand me in the car in the kitchen in the den i will answer correctly and get zonked will answer wrong and get credit or might answer correctly and get credit has nothing to do with knowing the answer has to do with how the game hears mesome days the question will repeat over and over until i turn alexa off so many bugs,Does_not_Understand
seems to be an issue with the new update every game it doesn recognize one to two correct answers honestly it really annoyingalso if you wait a bit alexa yells at you to answer or that the game will cease chill alexa,Does_not_Understand
seems to be an issue with the new update every game it doesnt recognize one to two correct answers honestly its really annoyingalso if you wait a bit alexa yells at you to answer or that the game will cease chill alexa,Does_not_Understand
she aleays says i do not understand the question how to fix,Does_not_Understand
she quits the game unexpectedly and can not understand a lot of answers fun game i hope they fix it,Does_not_Understand
sometimes alexa doesnt understand what ive said and gives me no credit for a correct answer and sometimes alexas pronunciation of the word is difficult to understand other than those two very frustrating things its a lot of funupdate dont like the latest update at all lots more correct answers are being heard as incorrect im getting more please phrase your answers in the form of a questioni vote to revert,Does_not_Understand
terrible recognition when you try to answer the questions it could not recognize predator or total recall no way to get it to understand the answer at the moment it would seem it will tell you when you get it wrong though so if you need to hurt your ego this skill is for you,Does_not_Understand
this app sucks she doesnt understand any answers,Does_not_Understand
this game has some wrong answers for example hat is ron afraid of according to this game its snakes however as everyone knows his fear of spiders was a huge plot point in the chamber of secrets,Does_not_Understand
this game has some wrong answers for example what is ron afraid of according to this game its snakes however as everyone knows his fear of spiders was a huge plot point in the chamber of secrets,Does_not_Understand
this wonderful game has become more buggy every day you can hardly understand the questions and sometimes you answer correctly and she repeats your answer as the correct answer and says that it is incorrect i don know if this app is no longer being maintained but i hope you will fix it because it very enjoyable when it works,Does_not_Understand
this would probably be fun if it didn hang up not understand your answer and keep repeating the question over and over asking for your response when it isn going to understand it no matter how many times you repeat your answer,Does_not_Understand
this would probably be fun if it didnt hang up not understand your answer and keep repeating the question over and over asking for your response when it isnt going to understand it no matter how many times you repeat your answer,Does_not_Understand
tried this game on both my show and my echo and it only allows me to answer the first question and then it does not understand or accept my 2nd answer,Does_not_Understand
two things are issues one the game frequently hears me say the correct answer but tell me i am wrong then repeat what i just said as the correct answer for example i say lyndon b johnson the game says lyndon b johnson is the incorrect answer the correct answer is lyndon b johnson two the game has the wrong answers for example it asked me who was the oldest elected president in their first term i answered joe biden the games said i was wrong and that donald trump was the oldest biden is three years older than trump,Does_not_Understand
unintuitive and does not understand basic commands,Does_not_Understand
used to love this but recently the game doesn seem to understand what i saying ever game there are at least three questions that i answer that it says is incorrect but then tells me the answer and it what i said verbatim i hope they fix this because i won be playing it,Does_not_Understand
used to love this but recently the game doesnt seem to understand what im saying ever game there are at least three questions that i answer that it says is incorrect but then tells me the answer and its what i said verbatim i hope they fix this because i wont be playing it,Does_not_Understand
we try to play during suppertime each day but we find ourselves repeating numerous answers to understand what alexa is trying to say also its not unusual for alexa to say our answer is incorrect and then tells us the correct answer is exactly what we just said,Does_not_Understand
well alexa just blurts out her choice but i do not understand if or how she could hear my answer at same time or if it is on the honor system against a robot that is one way stupid,Does_not_Understand
what good is it if more than one storm it can not understand my voice get details on isaias,Does_not_Understand
won understand how i say mr potato head or et aggravating,Does_not_Understand
worked fine at first then could not understand me the first question was fine but then it could not understand had other people try to answer and they had same problem i disabled,Does_not_Understand
wouldn move past wuestion two also didnt tell you that you got the answe correct or if both olayers got it wrong it dodnt tell you tge correct answer i realy hope they work out the bugs on this one it would be a really cute game tonuse the buttons with,Does_not_Understand
wouldnt move past wuestion two also didnt tell you that you got the answe correct or if both olayers got it wrong it dodnt tell you tge correct answer i realy hope they work out the bugs on this one it would be a really cute game tonuse the buttons with,Does_not_Understand
you give the correct answer and game says it is wrong or quits halfway through the game,Does_not_Understand
12 of the answers were correct and is what i said but it said they were wrong,Does_not_Understand
after giving the correct answer the response was that my answer was incorrect and then repeating the correct answer that i had given it application does not work,Does_not_Understand
alexa does not acknowledge my correct answers,Does_not_Understand
